design,partition,cohort_index,source_row_id,financial_year,larger_fire
temporal,train,820,851,2010/11,0
temporal,train,821,852,2010/11,0
temporal,train,822,853,2010/11,0
temporal,train,823,854,2010/11,0
temporal,train,824,855,2010/11,0
temporal,train,825,856,2010/11,0
temporal,train,826,857,2010/11,0
temporal,train,827,858,2010/11,0
temporal,train,828,859,2010/11,0
temporal,train,829,860,2010/11,0
temporal,train,830,861,2010/11,0
temporal,train,831,862,2010/11,0
temporal,train,832,863,2010/11,1
temporal,train,833,864,2010/11,0
temporal,train,834,865,2010/11,0
temporal,train,835,867,2010/11,1
temporal,train,836,868,2010/11,0
temporal,train,837,869,2010/11,0
temporal,train,838,870,2010/11,0
temporal,train,839,871,2010/11,1
temporal,train,840,873,2010/11,0
temporal,train,841,874,2010/11,0
temporal,train,842,875,2010/11,0
temporal,train,843,876,2010/11,0
temporal,train,844,877,2010/11,0
temporal,train,845,878,2010/11,0
temporal,train,846,879,2010/11,0
temporal,train,847,880,2010/11,0
temporal,train,848,881,2010/11,0
temporal,train,849,882,2010/11,0
temporal,train,850,883,2010/11,0
temporal,train,851,884,2010/11,0
temporal,train,852,885,2010/11,0
temporal,train,853,886,2010/11,0
temporal,train,854,887,2010/11,1
temporal,train,855,888,2010/11,0
temporal,train,856,889,2010/11,0
temporal,train,857,892,2010/11,0
temporal,train,858,893,2010/11,1
temporal,train,859,894,2010/11,0
temporal,train,860,895,2010/11,0
temporal,train,861,896,2010/11,0
temporal,train,862,897,2010/11,0
temporal,train,863,898,2010/11,0
temporal,train,864,899,2010/11,0
temporal,train,865,900,2010/11,0
temporal,train,866,901,2010/11,0
temporal,train,867,902,2010/11,0
temporal,train,868,903,2010/11,0
temporal,train,869,904,2010/11,0
temporal,train,870,905,2010/11,0
temporal,train,871,906,2010/11,1
temporal,train,872,907,2010/11,1
temporal,train,873,908,2010/11,0
temporal,train,874,909,2010/11,0
temporal,train,875,910,2010/11,0
temporal,train,876,911,2010/11,0
temporal,train,877,912,2010/11,0
temporal,train,878,913,2010/11,0
temporal,train,879,914,2010/11,0
temporal,train,880,915,2010/11,0
temporal,train,881,916,2010/11,0
temporal,train,882,917,2010/11,0
temporal,train,883,918,2010/11,0
temporal,train,884,919,2010/11,0
temporal,train,885,920,2010/11,0
temporal,train,886,921,2010/11,0
temporal,train,887,922,2010/11,0
temporal,train,888,923,2010/11,0
temporal,train,889,924,2010/11,0
temporal,train,890,925,2010/11,0
temporal,train,891,926,2010/11,0
temporal,train,892,927,2010/11,0
temporal,train,893,928,2010/11,0
temporal,train,894,930,2010/11,0
temporal,train,895,931,2010/11,0
temporal,train,896,934,2010/11,0
temporal,train,897,935,2010/11,0
temporal,train,898,936,2010/11,1
temporal,train,899,938,2010/11,0
temporal,train,900,939,2010/11,0
temporal,train,901,940,2010/11,0
temporal,train,902,942,2010/11,0
temporal,train,903,943,2010/11,0
temporal,train,904,944,2010/11,0
temporal,train,905,945,2010/11,0
temporal,train,906,946,2010/11,0
temporal,train,907,947,2010/11,0
temporal,train,908,948,2010/11,1
temporal,train,909,949,2010/11,0
temporal,train,910,950,2010/11,0
temporal,train,911,951,2010/11,0
temporal,train,912,952,2010/11,0
temporal,train,913,953,2010/11,0
temporal,train,914,954,2010/11,0
temporal,train,915,955,2010/11,0
temporal,train,916,956,2010/11,0
temporal,train,917,957,2010/11,1
temporal,train,918,958,2010/11,0
temporal,train,919,959,2010/11,1
temporal,train,920,960,2010/11,0
temporal,train,921,961,2010/11,0
temporal,train,922,962,2010/11,0
temporal,train,923,963,2010/11,0
temporal,train,924,965,2010/11,1
temporal,train,925,966,2010/11,0
temporal,train,926,967,2010/11,1
temporal,train,927,968,2010/11,0
temporal,train,928,969,2010/11,0
temporal,train,929,970,2010/11,0
temporal,train,930,971,2010/11,0
temporal,train,931,972,2010/11,0
temporal,train,932,973,2010/11,0
temporal,train,933,974,2010/11,0
temporal,train,934,975,2010/11,0
temporal,train,935,976,2010/11,0
temporal,train,936,977,2010/11,1
temporal,train,937,978,2010/11,1
temporal,train,938,979,2010/11,0
temporal,train,939,980,2010/11,0
temporal,train,940,981,2010/11,0
temporal,train,941,982,2010/11,0
temporal,train,942,983,2010/11,0
temporal,train,943,985,2010/11,0
temporal,train,944,986,2010/11,0
temporal,train,945,987,2010/11,0
temporal,train,946,988,2010/11,0
temporal,train,947,989,2010/11,1
temporal,train,948,990,2010/11,0
temporal,train,949,991,2010/11,0
temporal,train,950,992,2010/11,1
temporal,train,951,993,2010/11,0
temporal,train,952,994,2010/11,0
temporal,train,953,995,2010/11,1
temporal,train,954,996,2010/11,1
temporal,train,955,997,2010/11,0
temporal,train,956,998,2010/11,0
temporal,train,957,999,2010/11,1
temporal,train,958,1000,2010/11,1
temporal,train,959,1001,2010/11,1
temporal,train,960,1002,2010/11,0
temporal,train,961,1003,2010/11,0
temporal,train,962,1004,2010/11,0
temporal,train,963,1005,2010/11,0
temporal,train,964,1006,2010/11,0
temporal,train,965,1008,2010/11,0
temporal,train,966,1009,2010/11,0
temporal,train,967,1011,2010/11,0
temporal,train,968,1012,2010/11,0
temporal,train,969,1013,2010/11,0
temporal,train,970,1014,2010/11,1
temporal,train,971,1015,2010/11,1
temporal,train,972,1016,2010/11,0
temporal,train,973,1017,2010/11,0
temporal,train,974,1018,2010/11,1
temporal,train,975,1019,2010/11,0
temporal,train,976,1020,2010/11,0
temporal,train,977,1021,2010/11,1
temporal,train,978,1022,2010/11,0
temporal,train,979,1023,2010/11,0
temporal,train,980,1024,2010/11,0
temporal,train,981,1025,2010/11,0
temporal,train,982,1026,2010/11,0
temporal,train,983,1027,2010/11,1
temporal,train,984,1028,2010/11,0
temporal,train,985,1029,2010/11,0
temporal,train,986,1030,2010/11,0
temporal,train,987,1031,2010/11,1
temporal,train,988,1032,2010/11,0
temporal,train,989,1033,2010/11,0
temporal,train,990,1034,2010/11,0
temporal,train,991,1035,2010/11,0
temporal,train,992,1036,2010/11,0
temporal,train,993,1037,2010/11,0
temporal,train,994,1038,2010/11,1
temporal,train,995,1039,2010/11,0
temporal,train,996,1040,2010/11,0
temporal,train,997,1041,2010/11,0
temporal,train,998,1042,2010/11,0
temporal,train,999,1043,2010/11,1
temporal,train,1000,1044,2010/11,0
temporal,train,1001,1045,2010/11,0
temporal,train,1002,1046,2010/11,0
temporal,train,1003,1047,2010/11,0
temporal,train,1004,1050,2010/11,1
temporal,train,1005,1051,2010/11,0
temporal,train,1006,1052,2010/11,0
temporal,train,1007,1053,2010/11,1
temporal,train,1008,1054,2010/11,0
temporal,train,1009,1055,2010/11,0
temporal,train,1010,1056,2010/11,0
temporal,train,1011,1057,2010/11,0
temporal,train,1012,1058,2010/11,0
temporal,train,1013,1059,2010/11,0
temporal,train,1014,1060,2010/11,0
temporal,train,1015,1061,2010/11,0
temporal,train,1016,1062,2010/11,0
temporal,train,1017,1063,2010/11,0
temporal,train,1018,1064,2010/11,0
temporal,train,1019,1065,2010/11,0
temporal,train,1020,1066,2010/11,0
temporal,train,1021,1067,2010/11,0
temporal,train,1022,1068,2010/11,0
temporal,train,1023,1069,2010/11,0
temporal,train,1024,1070,2010/11,0
temporal,train,1025,1071,2010/11,0
temporal,train,1026,1073,2010/11,0
temporal,train,1027,1074,2010/11,0
temporal,train,1028,1075,2010/11,1
temporal,train,1029,1076,2010/11,0
temporal,train,1030,1077,2010/11,0
temporal,train,1031,1078,2010/11,0
temporal,train,1032,1079,2010/11,0
temporal,train,1033,1080,2010/11,0
temporal,train,1034,1081,2010/11,1
temporal,train,1035,1082,2010/11,0
temporal,train,1036,1084,2010/11,1
temporal,train,1037,1085,2010/11,0
temporal,train,1038,1086,2010/11,0
temporal,train,1039,1087,2010/11,0
temporal,train,1040,1088,2010/11,0
temporal,train,1041,1089,2010/11,0
temporal,train,1042,1090,2010/11,0
temporal,train,1043,1091,2010/11,0
temporal,train,1044,1092,2010/11,0
temporal,train,1045,1093,2010/11,1
temporal,train,1046,1094,2010/11,0
temporal,train,1047,1095,2010/11,0
temporal,train,1048,1096,2010/11,0
temporal,train,1049,1097,2010/11,0
temporal,train,1050,1098,2010/11,0
temporal,train,1051,1099,2010/11,1
temporal,train,1052,1100,2010/11,1
temporal,train,1053,1101,2010/11,0
temporal,train,1054,1102,2010/11,0
temporal,train,1055,1103,2010/11,0
temporal,train,1056,1104,2010/11,0
temporal,train,1057,1105,2010/11,0
temporal,train,1058,1106,2010/11,0
temporal,train,1059,1107,2010/11,0
temporal,train,1060,1108,2010/11,0
temporal,train,1061,1109,2010/11,0
temporal,train,1062,1110,2010/11,0
temporal,train,1063,1111,2010/11,1
temporal,train,1064,1112,2010/11,0
temporal,train,1065,1113,2010/11,0
temporal,train,1066,1114,2010/11,0
temporal,train,1067,1115,2010/11,0
temporal,train,1068,1116,2010/11,0
temporal,train,1069,1117,2010/11,0
temporal,train,1070,1118,2010/11,0
temporal,train,1071,1119,2010/11,0
temporal,train,1072,1120,2010/11,1
temporal,train,1073,1121,2010/11,1
temporal,train,1074,1122,2010/11,0
temporal,train,1075,1123,2010/11,0
temporal,train,1076,1124,2010/11,0
temporal,train,1077,1125,2010/11,0
temporal,train,1078,1126,2010/11,0
temporal,train,1079,1128,2010/11,0
temporal,train,1080,1129,2010/11,0
temporal,train,1081,1131,2010/11,0
temporal,train,1082,1132,2010/11,0
temporal,train,1083,1133,2010/11,1
temporal,train,1084,1134,2010/11,1
temporal,train,1085,1135,2010/11,0
temporal,train,1086,1136,2010/11,0
temporal,train,1087,1137,2010/11,0
temporal,train,1088,1138,2010/11,0
temporal,train,1089,1139,2010/11,0
temporal,train,1090,1140,2010/11,0
temporal,train,1091,1141,2010/11,0
temporal,train,1092,1142,2010/11,0
temporal,train,1093,1143,2010/11,0
temporal,train,1094,1144,2010/11,0
temporal,train,1095,1145,2010/11,0
temporal,train,1096,1146,2010/11,0
temporal,train,1097,1147,2010/11,0
temporal,train,1098,1148,2010/11,0
temporal,train,1099,1149,2010/11,0
temporal,train,1100,1150,2010/11,0
temporal,train,1101,1151,2010/11,0
temporal,train,1102,1152,2010/11,0
temporal,train,1103,1153,2010/11,0
temporal,train,1104,1154,2010/11,0
temporal,train,1105,1155,2010/11,0
temporal,train,1106,1156,2010/11,1
temporal,train,1107,1157,2010/11,1
temporal,train,1108,1159,2010/11,1
temporal,train,1109,1160,2010/11,0
temporal,train,1110,1161,2010/11,0
temporal,train,1111,1162,2010/11,0
temporal,train,1112,1163,2010/11,0
temporal,train,1113,1164,2010/11,1
temporal,train,1114,1165,2010/11,0
temporal,train,1115,1166,2010/11,0
temporal,train,1116,1167,2010/11,0
temporal,train,1117,1168,2010/11,0
temporal,train,1118,1169,2010/11,0
temporal,train,1119,1170,2010/11,0
temporal,train,1120,1171,2010/11,0
temporal,train,1121,1172,2010/11,0
temporal,train,1122,1173,2010/11,1
temporal,train,1123,1174,2010/11,0
temporal,train,1124,1175,2010/11,1
temporal,train,1125,1176,2010/11,0
temporal,train,1126,1177,2010/11,0
temporal,train,1127,1178,2010/11,0
temporal,train,1128,1179,2010/11,0
temporal,train,1129,1180,2010/11,1
temporal,train,1130,1181,2010/11,1
temporal,train,1131,1182,2010/11,0
temporal,train,1132,1183,2010/11,0
temporal,train,1133,1184,2010/11,1
temporal,train,1134,1185,2010/11,0
temporal,train,1135,1186,2010/11,0
temporal,train,1136,1187,2010/11,0
temporal,train,1137,1188,2010/11,0
temporal,train,1138,1189,2010/11,0
temporal,train,1139,1190,2010/11,0
temporal,train,1140,1192,2010/11,0
temporal,train,1141,1193,2010/11,0
temporal,train,1142,1194,2010/11,0
temporal,train,1143,1195,2010/11,0
temporal,train,1144,1196,2010/11,0
temporal,train,1145,1197,2010/11,0
temporal,train,1146,1198,2010/11,0
temporal,train,1147,1199,2010/11,0
temporal,train,1148,1200,2010/11,1
temporal,train,1149,1201,2010/11,0
temporal,train,1150,1202,2010/11,1
temporal,train,1151,1203,2010/11,0
temporal,train,1152,1204,2010/11,0
temporal,train,1153,1205,2010/11,1
temporal,train,1154,1206,2010/11,0
temporal,train,1155,1207,2010/11,0
temporal,train,1156,1208,2010/11,0
temporal,train,1157,1209,2010/11,0
temporal,train,1158,1210,2010/11,0
temporal,train,1159,1211,2010/11,0
temporal,train,1160,1212,2010/11,0
temporal,train,1161,1213,2010/11,0
temporal,train,1162,1214,2010/11,1
temporal,train,1163,1215,2010/11,0
temporal,train,1164,1216,2010/11,0
temporal,train,1165,1218,2010/11,0
temporal,train,1166,1219,2010/11,0
temporal,train,1167,1220,2010/11,0
temporal,train,1168,1221,2010/11,0
temporal,train,1169,1222,2010/11,0
temporal,train,1170,1223,2010/11,0
temporal,train,1171,1224,2010/11,0
temporal,train,1172,1225,2010/11,0
temporal,train,1173,1226,2010/11,0
temporal,train,1174,1227,2010/11,0
temporal,train,1175,1228,2010/11,0
temporal,train,1176,1229,2010/11,1
temporal,train,1177,1230,2010/11,0
temporal,train,1178,1231,2010/11,0
temporal,train,1179,1232,2010/11,0
temporal,train,1180,1233,2010/11,0
temporal,train,1181,1234,2010/11,0
temporal,train,1182,1235,2010/11,0
temporal,train,1183,1236,2010/11,0
temporal,train,1184,1237,2010/11,0
temporal,train,1185,1238,2010/11,0
temporal,train,1186,1239,2010/11,0
temporal,train,1187,1240,2010/11,0
temporal,train,1188,1241,2010/11,0
temporal,train,1189,1242,2010/11,0
temporal,train,1190,1243,2010/11,0
temporal,train,1191,1244,2010/11,0
temporal,train,1192,1245,2010/11,0
temporal,train,1193,1246,2010/11,0
temporal,train,1194,1247,2010/11,1
temporal,train,1195,1248,2010/11,0
temporal,train,1196,1249,2010/11,0
temporal,train,1197,1250,2010/11,1
temporal,train,1198,1251,2010/11,0
temporal,train,1199,1252,2010/11,0
temporal,train,1200,1253,2010/11,1
temporal,train,1201,1254,2010/11,0
temporal,train,1202,1255,2010/11,0
temporal,train,1203,1257,2010/11,0
temporal,train,1204,1258,2010/11,0
temporal,train,1205,1259,2010/11,0
temporal,train,1206,1260,2010/11,1
temporal,train,1207,1261,2010/11,0
temporal,train,1208,1262,2010/11,0
temporal,train,1209,1263,2010/11,0
temporal,train,1210,1264,2010/11,1
temporal,train,1211,1265,2010/11,0
temporal,train,1212,1266,2010/11,0
temporal,train,1213,1267,2010/11,0
temporal,train,1214,1268,2010/11,0
temporal,train,1215,1269,2010/11,0
temporal,train,1216,1270,2010/11,0
temporal,train,1217,1271,2010/11,1
temporal,train,1218,1272,2010/11,0
temporal,train,1219,1273,2010/11,1
temporal,train,1220,1274,2010/11,0
temporal,train,1221,1275,2010/11,0
temporal,train,1222,1276,2010/11,1
temporal,train,1223,1277,2010/11,0
temporal,train,1224,1278,2010/11,0
temporal,train,1225,1279,2010/11,0
temporal,train,1226,1280,2010/11,0
temporal,train,1227,1281,2010/11,0
temporal,train,1228,1282,2010/11,0
temporal,train,1229,1283,2010/11,0
temporal,train,1230,1284,2010/11,0
temporal,train,1231,1285,2010/11,0
temporal,train,1232,1286,2010/11,0
temporal,train,1233,1287,2010/11,0
temporal,train,1234,1290,2010/11,0
temporal,train,1235,1291,2010/11,1
temporal,train,1236,1292,2010/11,1
temporal,train,1237,1293,2010/11,1
temporal,train,1238,1294,2010/11,0
temporal,train,1239,1295,2010/11,1
temporal,train,1240,1296,2010/11,0
temporal,train,1241,1297,2010/11,0
temporal,train,1242,1298,2010/11,0
temporal,train,1243,1299,2010/11,0
temporal,train,1244,1300,2010/11,0
temporal,train,1245,1301,2010/11,1
temporal,train,1246,1302,2010/11,0
temporal,train,1247,1303,2010/11,0
temporal,train,1248,1304,2010/11,1
temporal,train,1249,1306,2010/11,0
temporal,train,1250,1307,2010/11,1
temporal,train,1251,1308,2010/11,0
temporal,train,1252,1309,2010/11,1
temporal,train,1253,1310,2010/11,0
temporal,train,1254,1311,2010/11,0
temporal,train,1255,1312,2010/11,0
temporal,train,1256,1313,2010/11,0
temporal,train,1257,1314,2010/11,0
temporal,train,1258,1315,2010/11,0
temporal,train,1259,1316,2010/11,0
temporal,train,1260,1317,2010/11,0
temporal,train,1261,1318,2010/11,0
temporal,train,1262,1319,2010/11,1
temporal,train,1263,1320,2010/11,1
temporal,train,1264,1322,2010/11,0
temporal,train,1265,1324,2010/11,1
temporal,train,1266,1325,2010/11,0
temporal,train,1267,1326,2010/11,0
temporal,train,1268,1328,2010/11,1
temporal,train,1269,1329,2010/11,0
temporal,train,1270,1330,2010/11,1
temporal,train,1271,1331,2010/11,0
temporal,train,1272,1332,2010/11,0
temporal,train,1273,1333,2010/11,1
temporal,train,1274,1334,2010/11,1
temporal,train,1275,1335,2010/11,0
temporal,train,1276,1336,2010/11,0
temporal,train,1277,1337,2010/11,1
temporal,train,1278,1338,2010/11,0
temporal,train,1279,1339,2010/11,0
temporal,train,1280,1340,2010/11,0
temporal,train,1281,1341,2010/11,0
temporal,train,1282,1342,2010/11,0
temporal,train,1283,1343,2010/11,1
temporal,train,1284,1344,2010/11,0
temporal,train,1285,1345,2010/11,0
temporal,train,1286,1346,2010/11,1
temporal,train,1287,1347,2010/11,0
temporal,train,1288,1348,2010/11,0
temporal,train,1289,1349,2010/11,1
temporal,train,1290,1350,2010/11,0
temporal,train,1291,1351,2010/11,0
temporal,train,1292,1352,2010/11,0
temporal,train,1293,1353,2010/11,1
temporal,train,1294,1354,2010/11,0
temporal,train,1295,1355,2010/11,0
temporal,train,1296,1356,2010/11,0
temporal,train,1297,1357,2010/11,0
temporal,train,1298,1358,2010/11,0
temporal,train,1299,1359,2010/11,0
temporal,train,1300,1360,2010/11,0
temporal,train,1301,1361,2010/11,0
temporal,train,1302,1362,2010/11,0
temporal,train,1303,1363,2010/11,0
temporal,train,1304,1364,2010/11,0
temporal,train,1305,1366,2010/11,0
temporal,train,1306,1367,2010/11,0
temporal,train,1307,1368,2010/11,0
temporal,train,1308,1369,2010/11,1
temporal,train,1309,1370,2010/11,1
temporal,train,1310,1371,2010/11,1
temporal,train,1311,1373,2010/11,0
temporal,train,1312,1374,2010/11,0
temporal,train,1313,1375,2010/11,0
temporal,train,1314,1376,2010/11,1
temporal,train,1315,1377,2010/11,1
temporal,train,1316,1378,2010/11,0
temporal,train,1317,1379,2010/11,0
temporal,train,1318,1380,2010/11,0
temporal,train,1319,1381,2010/11,0
temporal,train,1320,1382,2010/11,0
temporal,train,1321,1383,2010/11,1
temporal,train,1322,1384,2010/11,0
temporal,train,1323,1385,2010/11,0
temporal,train,1324,1386,2010/11,0
temporal,train,1325,1387,2010/11,0
temporal,train,1326,1388,2010/11,0
temporal,train,1327,1389,2010/11,0
temporal,train,1328,1390,2010/11,0
temporal,train,1329,1391,2010/11,0
temporal,train,1330,1392,2010/11,0
temporal,train,1331,1393,2010/11,0
temporal,train,1332,1394,2010/11,0
temporal,train,1333,1395,2010/11,0
temporal,train,1334,1396,2010/11,0
temporal,train,1335,1397,2010/11,0
temporal,train,1336,1398,2010/11,0
temporal,train,1337,1399,2010/11,1
temporal,train,1338,1400,2010/11,0
temporal,train,1339,1401,2010/11,1
temporal,train,1340,1402,2010/11,0
temporal,train,1341,1403,2010/11,0
temporal,train,1342,1404,2010/11,0
temporal,train,1343,1405,2010/11,0
temporal,train,1344,1406,2010/11,0
temporal,train,1345,1408,2010/11,0
